uid,date,draw,country_code,player_id,player_name,player2_id,player2_name,rank,points,tournaments_played
67447_2024-06-04_MS,2024-06-04,MS,NOR,67447,MARKUS BARTH,,,95,19017,28
67447_2024-06-11_MS,2024-06-11,MS,NOR,67447,MARKUS BARTH,,,92,19017,28
67447_2024-06-18_MS,2024-06-18,MS,NOR,67447,MARKUS BARTH,,,94,19017,28
67447_2024-06-25_MS,2024-06-25,MS,NOR,67447,MARKUS BARTH,,,94,19017,28
67654_47007_2023-10-24_XD,2023-10-24,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,51264,23
67654_47007_2023-10-31_XD,2023-10-31,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,50144,23
67654_47007_2023-11-07_XD,2023-11-07,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,50144,23
67654_47007_2023-11-14_XD,2023-11-14,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,50794,24
67654_47007_2023-11-21_XD,2023-11-21,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,52234,25
67654_47007_2023-11-28_XD,2023-11-28,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,52234,26
67654_47007_2023-12-05_XD,2023-12-05,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,52234,26
67654_47007_2023-12-12_XD,2023-12-12,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2023-12-19_XD,2023-12-19,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2023-12-26_XD,2023-12-26,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2024-01-02_XD,2024-01-02,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2024-01-09_XD,2024-01-09,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2024-01-16_XD,2024-01-16,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2024-01-23_XD,2024-01-23,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,47434,25
67654_47007_2024-01-30_XD,2024-01-30,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,23,48874,25
67654_47007_2024-02-06_XD,2024-02-06,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,23,48874,26
67654_47007_2024-02-13_XD,2024-02-13,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,23,48874,26
67654_47007_2024-02-20_XD,2024-02-20,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,45930,25
67654_47007_2024-02-27_XD,2024-02-27,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,45930,25
67654_47007_2024-03-05_XD,2024-03-05,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,46580,25
67654_47007_2024-03-12_XD,2024-03-12,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,25,46580,26
67654_47007_2024-03-19_XD,2024-03-19,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,26
67654_47007_2024-03-26_XD,2024-03-26,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-04-02_XD,2024-04-02,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-04-09_XD,2024-04-09,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-04-16_XD,2024-04-16,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-04-23_XD,2024-04-23,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-04-30_XD,2024-04-30,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-05-07_XD,2024-05-07,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-05-14_XD,2024-05-14,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,25
67654_47007_2024-05-21_XD,2024-05-21,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,24,46580,24
67654_47007_2024-05-28_XD,2024-05-28,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,23,48020,24
67654_47007_2024-06-04_XD,2024-06-04,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,21,48740,24
67654_47007_2024-06-11_XD,2024-06-11,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,19,52340,24
67654_47007_2024-06-18_XD,2024-06-18,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,17,55160,24
67654_47007_2024-06-25_XD,2024-06-25,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,17,55160,24
67654_47007_2024-07-02_XD,2024-07-02,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,16,55160,24
67654_47007_2024-07-09_XD,2024-07-09,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,24
67654_47007_2024-07-16_XD,2024-07-16,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,24
67654_47007_2024-07-23_XD,2024-07-23,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,23
67654_47007_2024-07-30_XD,2024-07-30,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,22
67654_47007_2024-08-06_XD,2024-08-06,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,22
67654_47007_2024-08-13_XD,2024-08-13,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,22
67654_47007_2024-08-20_XD,2024-08-20,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,15,55160,22
67654_47007_2024-08-27_XD,2024-08-27,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,12,57360,22
67654_47007_2024-09-03_XD,2024-09-03,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,12,57360,23
67654_47007_2024-09-10_XD,2024-09-10,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,18,52810,22
67654_47007_2024-09-17_XD,2024-09-17,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,17,52810,22
67654_47007_2024-09-24_XD,2024-09-24,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,18,54360,23
67654_47007_2024-10-01_XD,2024-10-01,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,18,54360,23
67654_47007_2024-10-08_XD,2024-10-08,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,16,54360,23
67654_47007_2024-10-15_XD,2024-10-15,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,17,54360,23
67654_47007_2024-10-22_XD,2024-10-22,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,14,54830,23
67654_47007_2024-10-29_XD,2024-10-29,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,14,54830,22
67654_47007_2024-11-05_XD,2024-11-05,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,14,54830,21
67654_47007_2024-11-12_XD,2024-11-12,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,14,54830,20
67654_47007_2024-11-19_XD,2024-11-19,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,18,53640,19
67654_47007_2024-11-26_XD,2024-11-26,XD,MAS,67654,TAN KIAN MENG,47007,LAI PEI JING,20,53640,19
67654_52071_2023-10-24_MD,2023-10-24,MD,MAS,67654,TAN KIAN MENG,52071,TAN WEE KIONG,80,19080,8
67654_52071_2023-10-31_MD,2023-10-31,MD,MAS,67654,TAN KIAN MENG,52071,TAN WEE KIONG,94,16420,7
67789_60167_2023-10-24_WD,2023-10-24,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,86,14980,9
67789_60167_2023-10-31_WD,2023-10-31,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,87,14980,9
67789_60167_2023-11-07_WD,2023-11-07,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,75,18010,10
67789_60167_2023-11-14_WD,2023-11-14,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,74,18760,11
67789_60167_2023-11-21_WD,2023-11-21,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2023-11-28_WD,2023-11-28,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,71,20060,12
67789_60167_2023-12-05_WD,2023-12-05,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,74,20060,12
67789_60167_2023-12-12_WD,2023-12-12,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20060,12
67789_60167_2023-12-19_WD,2023-12-19,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20060,12
67789_60167_2023-12-26_WD,2023-12-26,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20060,12
67789_60167_2024-01-02_WD,2024-01-02,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20060,12
67789_60167_2024-01-09_WD,2024-01-09,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20060,12
67789_60167_2024-01-16_WD,2024-01-16,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,74,20060,12
67789_60167_2024-01-23_WD,2024-01-23,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,73,20060,12
67789_60167_2024-01-30_WD,2024-01-30,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,73,20060,12
67789_60167_2024-02-06_WD,2024-02-06,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2024-02-13_WD,2024-02-13,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2024-02-20_WD,2024-02-20,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2024-02-27_WD,2024-02-27,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2024-03-05_WD,2024-03-05,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,72,20060,12
67789_60167_2024-03-12_WD,2024-03-12,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,74,19460,11
67789_60167_2024-03-19_WD,2024-03-19,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,79,18860,11
67789_60167_2024-03-26_WD,2024-03-26,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,20050,12
67789_60167_2024-04-02_WD,2024-04-02,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,75,20050,11
67789_60167_2024-04-09_WD,2024-04-09,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,75,20050,11
67789_60167_2024-04-16_WD,2024-04-16,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,79,20050,11
67789_60167_2024-04-23_WD,2024-04-23,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,79,20050,11
67789_60167_2024-04-30_WD,2024-04-30,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,79,20050,11
67789_60167_2024-05-07_WD,2024-05-07,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,79,20050,11
67789_60167_2024-05-14_WD,2024-05-14,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,80,20050,11
67789_60167_2024-05-21_WD,2024-05-21,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,76,21350,12
67789_60167_2024-05-28_WD,2024-05-28,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,67,22650,13
67789_60167_2024-06-04_WD,2024-06-04,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,63,24020,14
67789_60167_2024-06-11_WD,2024-06-11,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,61,25350,14
67789_60167_2024-06-18_WD,2024-06-18,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,61,25350,13
67789_60167_2024-06-25_WD,2024-06-25,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,64,23450,12
67789_60167_2024-07-02_WD,2024-07-02,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,63,23450,12
67789_60167_2024-07-09_WD,2024-07-09,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,63,23450,13
67789_60167_2024-07-16_WD,2024-07-16,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,65,23450,14
67789_60167_2024-07-23_WD,2024-07-23,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,64,23450,14
67789_60167_2024-07-30_WD,2024-07-30,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,64,23450,14
67789_60167_2024-08-06_WD,2024-08-06,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,64,23450,14
67789_60167_2024-08-13_WD,2024-08-13,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,63,23450,14
67789_60167_2024-08-20_WD,2024-08-20,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,63,23450,14
67789_60167_2024-08-27_WD,2024-08-27,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,57,24820,15
67789_60167_2024-09-03_WD,2024-09-03,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,56,24820,14
67789_60167_2024-09-10_WD,2024-09-10,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,56,24820,15
67789_60167_2024-09-17_WD,2024-09-17,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,58,24010,15
67789_60167_2024-09-24_WD,2024-09-24,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,58,24010,15
67789_60167_2024-10-01_WD,2024-10-01,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,58,24010,15
67789_60167_2024-10-08_WD,2024-10-08,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,58,24010,15
67789_60167_2024-10-15_WD,2024-10-15,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,58,24010,15
67789_60167_2024-10-22_WD,2024-10-22,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,66,22650,14
67789_60167_2024-10-29_WD,2024-10-29,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,67,22650,14
67789_60167_2024-11-05_WD,2024-11-05,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,68,22650,14
67789_60167_2024-11-12_WD,2024-11-12,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,71,22270,13
67789_60167_2024-11-19_WD,2024-11-19,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,73,20970,13
67789_60167_2024-11-26_WD,2024-11-26,WD,TPE,67789,CHENG YU-PEI,60167,SUN YU HSING,70,22710,14
67810_61444_2023-10-24_MD,2023-10-24,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,62720,15
67810_61444_2023-10-31_MD,2023-10-31,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,14
67810_61444_2023-11-07_MD,2023-11-07,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,14
67810_61444_2023-11-14_MD,2023-11-14,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,14
67810_61444_2023-11-21_MD,2023-11-21,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,13
67810_61444_2023-11-28_MD,2023-11-28,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,13
67810_61444_2023-12-05_MD,2023-12-05,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,14,58020,13
67810_61444_2023-12-12_MD,2023-12-12,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53520,12
67810_61444_2023-12-19_MD,2023-12-19,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53520,12
67810_61444_2023-12-26_MD,2023-12-26,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53520,12
67810_61444_2024-01-02_MD,2024-01-02,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53520,12
67810_61444_2024-01-09_MD,2024-01-09,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53520,12
67810_61444_2024-01-16_MD,2024-01-16,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,53180,11
67810_61444_2024-01-23_MD,2024-01-23,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,16,52740,10
67810_61444_2024-01-30_MD,2024-01-30,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,18,50520,9
67810_61444_2024-02-06_MD,2024-02-06,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,18,50520,9
67810_61444_2024-02-13_MD,2024-02-13,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,18,50520,9
67810_61444_2024-02-20_MD,2024-02-20,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,20,50520,9
67810_61444_2024-02-27_MD,2024-02-27,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,20,50520,9
67810_61444_2024-03-05_MD,2024-03-05,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,27,43520,8
67810_61444_2024-03-12_MD,2024-03-12,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,28,43520,8
67810_61444_2024-03-19_MD,2024-03-19,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,31,40520,7
67810_61444_2024-03-26_MD,2024-03-26,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,32,40520,7
67810_61444_2024-04-02_MD,2024-04-02,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,31,40520,7
67810_61444_2024-04-09_MD,2024-04-09,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,31,40520,7
67810_61444_2024-04-16_MD,2024-04-16,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,40,35720,6
67810_61444_2024-04-23_MD,2024-04-23,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,40,35720,6
67810_61444_2024-04-30_MD,2024-04-30,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,40,35720,6
67810_61444_2024-05-07_MD,2024-05-07,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,40,35720,6
67810_61444_2024-05-14_MD,2024-05-14,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,40,35720,6
67810_61444_2024-05-21_MD,2024-05-21,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,59,29300,5
67810_61444_2024-05-28_MD,2024-05-28,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,70,25700,4
67810_61444_2024-06-04_MD,2024-06-04,MD,KOR,67810,CHOI SOL GYU,61444,KIM WON HO,94,18000,3
67810_68718_2024-11-12_MD,2024-11-12,MD,KOR,67810,CHOI SOL GYU,68718,HEO KWANG HEE,99,16650,6
67810_68718_2024-11-19_MD,2024-11-19,MD,KOR,67810,CHOI SOL GYU,68718,HEO KWANG HEE,99,16650,6
67810_68718_2024-11-26_MD,2024-11-26,MD,KOR,67810,CHOI SOL GYU,68718,HEO KWANG HEE,99,16650,6
67828_2023-10-24_WS,2023-10-24,WS,JPN,67828,MANAMI SUIZU,,,76,20840,9
67828_2023-10-31_WS,2023-10-31,WS,JPN,67828,MANAMI SUIZU,,,67,22950,10
67828_2023-11-07_WS,2023-11-07,WS,JPN,67828,MANAMI SUIZU,,,68,22950,10
67828_2023-11-14_WS,2023-11-14,WS,JPN,67828,MANAMI SUIZU,,,58,25880,11
67828_2023-11-21_WS,2023-11-21,WS,JPN,67828,MANAMI SUIZU,,,51,27180,12
67828_2023-11-28_WS,2023-11-28,WS,JPN,67828,MANAMI SUIZU,,,52,27180,12
67828_2023-12-05_WS,2023-12-05,WS,JPN,67828,MANAMI SUIZU,,,56,27180,12
67828_2023-12-12_WS,2023-12-12,WS,JPN,67828,MANAMI SUIZU,,,56,27180,12
67828_2023-12-19_WS,2023-12-19,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2023-12-26_WS,2023-12-26,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-01-02_WS,2024-01-02,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-01-09_WS,2024-01-09,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-01-16_WS,2024-01-16,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-01-23_WS,2024-01-23,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-01-30_WS,2024-01-30,WS,JPN,67828,MANAMI SUIZU,,,56,27180,12
67828_2024-02-06_WS,2024-02-06,WS,JPN,67828,MANAMI SUIZU,,,57,27180,12
67828_2024-02-13_WS,2024-02-13,WS,JPN,67828,MANAMI SUIZU,,,58,27180,12
67828_2024-02-20_WS,2024-02-20,WS,JPN,67828,MANAMI SUIZU,,,60,27180,12
67828_2024-02-27_WS,2024-02-27,WS,JPN,67828,MANAMI SUIZU,,,59,27180,12
67828_2024-03-05_WS,2024-03-05,WS,JPN,67828,MANAMI SUIZU,,,59,27180,12
67828_2024-03-12_WS,2024-03-12,WS,JPN,67828,MANAMI SUIZU,,,64,25900,11
67828_2024-03-19_WS,2024-03-19,WS,JPN,67828,MANAMI SUIZU,,,50,29880,11
67828_2024-03-26_WS,2024-03-26,WS,JPN,67828,MANAMI SUIZU,,,48,30030,12
67828_2024-04-02_WS,2024-04-02,WS,JPN,67828,MANAMI SUIZU,,,48,30030,12
67828_2024-04-09_WS,2024-04-09,WS,JPN,67828,MANAMI SUIZU,,,48,30030,12
67828_2024-04-16_WS,2024-04-16,WS,JPN,67828,MANAMI SUIZU,,,49,30030,12
67828_2024-04-23_WS,2024-04-23,WS,JPN,67828,MANAMI SUIZU,,,49,30030,12
67828_2024-04-30_WS,2024-04-30,WS,JPN,67828,MANAMI SUIZU,,,49,30030,12
67828_2024-05-07_WS,2024-05-07,WS,JPN,67828,MANAMI SUIZU,,,64,27700,11
67828_2024-05-14_WS,2024-05-14,WS,JPN,67828,MANAMI SUIZU,,,61,27700,11
67828_2024-05-21_WS,2024-05-21,WS,JPN,67828,MANAMI SUIZU,,,62,27700,11
67828_2024-05-28_WS,2024-05-28,WS,JPN,67828,MANAMI SUIZU,,,62,27700,11
67828_2024-06-04_WS,2024-06-04,WS,JPN,67828,MANAMI SUIZU,,,62,27700,11
67828_2024-06-11_WS,2024-06-11,WS,JPN,67828,MANAMI SUIZU,,,65,27020,10
67828_2024-06-18_WS,2024-06-18,WS,JPN,67828,MANAMI SUIZU,,,74,24820,9
67828_2024-06-25_WS,2024-06-25,WS,JPN,67828,MANAMI SUIZU,,,85,21790,8
67828_2024-07-02_WS,2024-07-02,WS,JPN,67828,MANAMI SUIZU,,,77,23460,9
67828_2024-07-09_WS,2024-07-09,WS,JPN,67828,MANAMI SUIZU,,,61,27060,10
67828_2024-07-16_WS,2024-07-16,WS,JPN,67828,MANAMI SUIZU,,,61,27060,10
67828_2024-07-23_WS,2024-07-23,WS,JPN,67828,MANAMI SUIZU,,,61,27060,10
67828_2024-07-30_WS,2024-07-30,WS,JPN,67828,MANAMI SUIZU,,,61,27060,10
67828_2024-08-06_WS,2024-08-06,WS,JPN,67828,MANAMI SUIZU,,,61,27060,10
67828_2024-08-13_WS,2024-08-13,WS,JPN,67828,MANAMI SUIZU,,,57,27650,11
67828_2024-08-20_WS,2024-08-20,WS,JPN,67828,MANAMI SUIZU,,,57,27650,11
67828_2024-08-27_WS,2024-08-27,WS,JPN,67828,MANAMI SUIZU,,,50,30300,12
67828_2024-09-03_WS,2024-09-03,WS,JPN,67828,MANAMI SUIZU,,,42,32230,13
67828_2024-09-10_WS,2024-09-10,WS,JPN,67828,MANAMI SUIZU,,,43,32230,13
67828_2024-09-17_WS,2024-09-17,WS,JPN,67828,MANAMI SUIZU,,,53,30050,12
67828_2024-09-24_WS,2024-09-24,WS,JPN,67828,MANAMI SUIZU,,,55,30050,12
67828_2024-10-01_WS,2024-10-01,WS,JPN,67828,MANAMI SUIZU,,,51,31130,13
67828_2024-10-08_WS,2024-10-08,WS,JPN,67828,MANAMI SUIZU,,,51,31130,13
67828_2024-10-15_WS,2024-10-15,WS,JPN,67828,MANAMI SUIZU,,,52,31130,13
67828_2024-10-22_WS,2024-10-22,WS,JPN,67828,MANAMI SUIZU,,,46,34140,13
67828_2024-10-29_WS,2024-10-29,WS,JPN,67828,MANAMI SUIZU,,,45,33700,12
67828_2024-11-05_WS,2024-11-05,WS,JPN,67828,MANAMI SUIZU,,,45,33700,12
67828_2024-11-12_WS,2024-11-12,WS,JPN,67828,MANAMI SUIZU,,,52,31520,12
67828_2024-11-19_WS,2024-11-19,WS,JPN,67828,MANAMI SUIZU,,,49,32900,12
67828_2024-11-26_WS,2024-11-26,WS,JPN,67828,MANAMI SUIZU,,,49,32900,12
67922_85159_2023-10-24_MD,2023-10-24,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,28,40577,19
67922_85159_2023-10-31_MD,2023-10-31,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,28,39257,19
67922_85159_2023-11-07_MD,2023-11-07,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,28,39257,18
67922_85159_2023-11-14_MD,2023-11-14,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,28,39257,18
67922_85159_2023-11-21_MD,2023-11-21,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,29,39257,18
67922_85159_2023-11-28_MD,2023-11-28,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,30,39257,18
67922_85159_2023-12-05_MD,2023-12-05,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,30,39257,18
67922_85159_2023-12-12_MD,2023-12-12,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,30,39257,19
67922_85159_2023-12-19_MD,2023-12-19,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,38869,18
67922_85159_2023-12-26_MD,2023-12-26,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,38869,18
67922_85159_2024-01-02_MD,2024-01-02,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,38869,18
67922_85159_2024-01-09_MD,2024-01-09,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,38869,18
67922_85159_2024-01-16_MD,2024-01-16,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,30,40669,18
67922_85159_2024-01-23_MD,2024-01-23,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,40669,18
67922_85159_2024-01-30_MD,2024-01-30,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,41269,19
67922_85159_2024-02-06_MD,2024-02-06,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,41269,19
67922_85159_2024-02-13_MD,2024-02-13,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,41269,19
67922_85159_2024-02-20_MD,2024-02-20,MD,SCO,67922,ALEXANDER DUNN,85159,ADAM HALL,31,41201,18
