uid,id,date,draw,rank,points,delta_rank,tournaments_played,year,month
96713_2024-04-09_WS,96713,2024-04-09,WS,17,57027,0.0,20,2024,4
96713_2024-04-16_WS,96713,2024-04-16,WS,17,57027,0.0,21,2024,4
96713_2024-04-23_WS,96713,2024-04-23,WS,17,57027,0.0,21,2024,4
96713_2024-04-30_WS,96713,2024-04-30,WS,17,57027,0.0,21,2024,4
96713_2024-05-07_WS,96713,2024-05-07,WS,17,57321,0.0,22,2024,5
96713_2024-05-14_WS,96713,2024-05-14,WS,17,57321,0.0,22,2024,5
96713_2024-05-21_WS,96713,2024-05-21,WS,17,57321,0.0,22,2024,5
96713_2024-05-28_WS,96713,2024-05-28,WS,17,57321,0.0,22,2024,5
96713_2024-06-04_WS,96713,2024-06-04,WS,16,60341,1.0,23,2024,6
96713_2024-06-11_WS,96713,2024-06-11,WS,14,60341,2.0,23,2024,6
96713_2024-06-18_WS,96713,2024-06-18,WS,14,60341,0.0,23,2024,6
96713_2024-06-25_WS,96713,2024-06-25,WS,14,60341,0.0,22,2024,6
96713_2024-07-02_WS,96713,2024-07-02,WS,13,60341,1.0,22,2024,7
96713_2024-07-09_WS,96713,2024-07-09,WS,12,62911,1.0,23,2024,7
96713_2024-07-16_WS,96713,2024-07-16,WS,12,62911,0.0,23,2024,7
96713_2024-07-23_WS,96713,2024-07-23,WS,12,62911,0.0,23,2024,7
96713_2024-07-30_WS,96713,2024-07-30,WS,12,62911,0.0,22,2024,7
96713_2024-08-06_WS,96713,2024-08-06,WS,12,62911,0.0,22,2024,8
96713_2024-08-13_WS,96713,2024-08-13,WS,11,62911,1.0,22,2024,8
96713_2024-08-20_WS,96713,2024-08-20,WS,11,62911,0.0,22,2024,8
96713_2024-08-27_WS,96713,2024-08-27,WS,14,60031,3.0,22,2024,8
96713_2024-09-03_WS,96713,2024-09-03,WS,15,60031,1.0,21,2024,9
96713_2024-09-10_WS,96713,2024-09-10,WS,15,60031,0.0,21,2024,9
96713_2024-09-17_WS,96713,2024-09-17,WS,15,60031,0.0,20,2024,9
96713_2024-09-24_WS,96713,2024-09-24,WS,16,60031,1.0,20,2024,9
96713_2024-10-01_WS,96713,2024-10-01,WS,16,60031,0.0,20,2024,10
96713_2024-10-08_WS,96713,2024-10-08,WS,15,60031,0.0,20,2024,10
96713_2024-10-15_WS,96713,2024-10-15,WS,15,60031,0.0,19,2024,10
96713_2024-10-22_WS,96713,2024-10-22,WS,15,60031,0.0,18,2024,10
96713_2024-10-29_WS,96713,2024-10-29,WS,15,60031,0.0,17,2024,10
96713_2024-11-05_WS,96713,2024-11-05,WS,15,60031,0.0,17,2024,11
96713_2024-11-12_WS,96713,2024-11-12,WS,13,60031,2.0,17,2024,11
96713_2024-11-19_WS,96713,2024-11-19,WS,12,60031,1.0,16,2024,11
96713_2024-11-26_WS,96713,2024-11-26,WS,16,57831,4.0,15,2024,11
96725_2023-10-24_WS,96725,2023-10-24,WS,46,28210,1.0,15,2023,10
96725_2023-10-31_WS,96725,2023-10-31,WS,46,28210,0.0,15,2023,10
96725_2023-11-07_WS,96725,2023-11-07,WS,47,27980,1.0,15,2023,11
96725_2023-11-14_WS,96725,2023-11-14,WS,47,29210,0.0,16,2023,11
96725_2023-11-21_WS,96725,2023-11-21,WS,46,29910,1.0,17,2023,11
96725_2023-11-28_WS,96725,2023-11-28,WS,39,30900,7.0,18,2023,11
96725_2023-12-05_WS,96725,2023-12-05,WS,40,30900,1.0,19,2023,12
96725_2023-12-12_WS,96725,2023-12-12,WS,41,30900,1.0,20,2023,12
96725_2023-12-19_WS,96725,2023-12-19,WS,41,30900,0.0,20,2023,12
96725_2023-12-26_WS,96725,2023-12-26,WS,41,30900,0.0,20,2023,12
96725_2024-01-02_WS,96725,2024-01-02,WS,41,30900,0.0,20,2024,1
96725_2024-01-09_WS,96725,2024-01-09,WS,41,30900,0.0,20,2024,1
96725_2024-01-16_WS,96725,2024-01-16,WS,43,30900,2.0,20,2024,1
96725_2024-01-23_WS,96725,2024-01-23,WS,43,30900,0.0,20,2024,1
96725_2024-01-30_WS,96725,2024-01-30,WS,39,32280,4.0,21,2024,1
96725_2024-02-06_WS,96725,2024-02-06,WS,41,32810,2.0,22,2024,2
96725_2024-02-13_WS,96725,2024-02-13,WS,41,32810,0.0,22,2024,2
96725_2024-02-20_WS,96725,2024-02-20,WS,41,32810,0.0,22,2024,2
96725_2024-02-27_WS,96725,2024-02-27,WS,41,32810,0.0,22,2024,2
96725_2024-03-05_WS,96725,2024-03-05,WS,41,32810,0.0,22,2024,3
96725_2024-03-12_WS,96725,2024-03-12,WS,41,32810,0.0,21,2024,3
96725_2024-03-19_WS,96725,2024-03-19,WS,54,28950,13.0,20,2024,3
96725_2024-03-26_WS,96725,2024-03-26,WS,55,28950,1.0,21,2024,3
96725_2024-04-02_WS,96725,2024-04-02,WS,58,27820,3.0,21,2024,4
96725_2024-04-09_WS,96725,2024-04-09,WS,59,27820,1.0,21,2024,4
96725_2024-04-16_WS,96725,2024-04-16,WS,60,27820,1.0,21,2024,4
96725_2024-04-23_WS,96725,2024-04-23,WS,60,27820,0.0,21,2024,4
96725_2024-04-30_WS,96725,2024-04-30,WS,60,27820,0.0,21,2024,4
96725_2024-05-07_WS,96725,2024-05-07,WS,59,27820,1.0,21,2024,5
96725_2024-05-14_WS,96725,2024-05-14,WS,58,27820,1.0,21,2024,5
96725_2024-05-21_WS,96725,2024-05-21,WS,57,28370,1.0,21,2024,5
96725_2024-05-28_WS,96725,2024-05-28,WS,58,28370,1.0,21,2024,5
96725_2024-06-04_WS,96725,2024-06-04,WS,58,28370,0.0,21,2024,6
96725_2024-06-11_WS,96725,2024-06-11,WS,58,28370,0.0,20,2024,6
96725_2024-06-18_WS,96725,2024-06-18,WS,65,26990,7.0,18,2024,6
96725_2024-06-25_WS,96725,2024-06-25,WS,64,26990,1.0,18,2024,6
96725_2024-07-02_WS,96725,2024-07-02,WS,65,26350,1.0,17,2024,7
96725_2024-07-09_WS,96725,2024-07-09,WS,71,24950,6.0,17,2024,7
96725_2024-07-16_WS,96725,2024-07-16,WS,70,25040,1.0,18,2024,7
96725_2024-07-23_WS,96725,2024-07-23,WS,70,25040,0.0,18,2024,7
96725_2024-07-30_WS,96725,2024-07-30,WS,69,25040,0.0,18,2024,7
96725_2024-08-06_WS,96725,2024-08-06,WS,72,25040,3.0,18,2024,8
96725_2024-08-13_WS,96725,2024-08-13,WS,70,25040,2.0,18,2024,8
96725_2024-08-20_WS,96725,2024-08-20,WS,70,25040,0.0,18,2024,8
96725_2024-08-27_WS,96725,2024-08-27,WS,71,25040,1.0,18,2024,8
96725_2024-09-03_WS,96725,2024-09-03,WS,54,29260,17.0,18,2024,9
96725_2024-09-10_WS,96725,2024-09-10,WS,56,29260,2.0,19,2024,9
96725_2024-09-17_WS,96725,2024-09-17,WS,49,30890,7.0,19,2024,9
96725_2024-09-24_WS,96725,2024-09-24,WS,49,30890,0.0,19,2024,9
96725_2024-10-01_WS,96725,2024-10-01,WS,42,34640,7.0,20,2024,10
96725_2024-10-08_WS,96725,2024-10-08,WS,42,34640,0.0,20,2024,10
96725_2024-10-15_WS,96725,2024-10-15,WS,42,34640,0.0,20,2024,10
96725_2024-10-22_WS,96725,2024-10-22,WS,43,34640,1.0,20,2024,10
96725_2024-10-29_WS,96725,2024-10-29,WS,41,34640,2.0,20,2024,10
96725_2024-11-05_WS,96725,2024-11-05,WS,40,34640,1.0,20,2024,11
96725_2024-11-12_WS,96725,2024-11-12,WS,39,35740,1.0,20,2024,11
96725_2024-11-19_WS,96725,2024-11-19,WS,40,35740,1.0,20,2024,11
96725_2024-11-26_WS,96725,2024-11-26,WS,38,37400,2.0,20,2024,11
96877_2023-10-24_WS,96877,2023-10-24,WS,66,22874,1.0,22,2023,10
96877_2023-10-31_WS,96877,2023-10-31,WS,68,22874,2.0,22,2023,10
96877_2023-11-07_WS,96877,2023-11-07,WS,69,22874,1.0,22,2023,11
96877_2023-11-14_WS,96877,2023-11-14,WS,72,22874,3.0,21,2023,11
96877_2023-11-21_WS,96877,2023-11-21,WS,73,22874,1.0,21,2023,11
96877_2023-11-28_WS,96877,2023-11-28,WS,74,22874,1.0,20,2023,11
96877_2023-12-05_WS,96877,2023-12-05,WS,76,22874,2.0,21,2023,12
96877_2023-12-12_WS,96877,2023-12-12,WS,77,22874,1.0,22,2023,12
96877_2023-12-19_WS,96877,2023-12-19,WS,80,22807,3.0,21,2023,12
96877_2023-12-26_WS,96877,2023-12-26,WS,80,22807,0.0,21,2023,12
96877_2024-01-02_WS,96877,2024-01-02,WS,80,22807,0.0,21,2024,1
96877_2024-01-09_WS,96877,2024-01-09,WS,80,22807,0.0,21,2024,1
96877_2024-01-16_WS,96877,2024-01-16,WS,80,22807,0.0,22,2024,1
96877_2024-01-23_WS,96877,2024-01-23,WS,80,22887,0.0,22,2024,1
96877_2024-01-30_WS,96877,2024-01-30,WS,80,22887,0.0,22,2024,1
96877_2024-02-06_WS,96877,2024-02-06,WS,80,22887,0.0,22,2024,2
96877_2024-02-13_WS,96877,2024-02-13,WS,81,22887,1.0,23,2024,2
96877_2024-02-20_WS,96877,2024-02-20,WS,81,22887,0.0,22,2024,2
96877_2024-02-27_WS,96877,2024-02-27,WS,79,23417,2.0,22,2024,2
96877_2024-03-05_WS,96877,2024-03-05,WS,80,23417,1.0,22,2024,3
96877_2024-03-12_WS,96877,2024-03-12,WS,79,23417,1.0,22,2024,3
96877_2024-03-19_WS,96877,2024-03-19,WS,80,23417,1.0,22,2024,3
96877_2024-03-26_WS,96877,2024-03-26,WS,81,23947,1.0,23,2024,3
96877_2024-04-02_WS,96877,2024-04-02,WS,80,23947,1.0,23,2024,4
96877_2024-04-09_WS,96877,2024-04-09,WS,78,24477,2.0,24,2024,4
96877_2024-04-16_WS,96877,2024-04-16,WS,75,24947,3.0,25,2024,4
96877_2024-04-23_WS,96877,2024-04-23,WS,75,24947,0.0,25,2024,4
96877_2024-04-30_WS,96877,2024-04-30,WS,75,24947,0.0,25,2024,4
96877_2024-05-07_WS,96877,2024-05-07,WS,72,25547,3.0,26,2024,5
96877_2024-05-14_WS,96877,2024-05-14,WS,74,25547,2.0,25,2024,5
96877_2024-05-21_WS,96877,2024-05-21,WS,74,25547,0.0,25,2024,5
96877_2024-05-28_WS,96877,2024-05-28,WS,74,25567,0.0,26,2024,5
96877_2024-06-04_WS,96877,2024-06-04,WS,74,25567,0.0,26,2024,6
96877_2024-06-11_WS,96877,2024-06-11,WS,71,25567,3.0,26,2024,6
96877_2024-06-18_WS,96877,2024-06-18,WS,70,25567,1.0,25,2024,6
96877_2024-06-25_WS,96877,2024-06-25,WS,69,25567,1.0,25,2024,6
96877_2024-07-02_WS,96877,2024-07-02,WS,70,24717,1.0,24,2024,7
96877_2024-07-09_WS,96877,2024-07-09,WS,72,24717,2.0,24,2024,7
96877_2024-07-16_WS,96877,2024-07-16,WS,71,24717,1.0,24,2024,7
96877_2024-07-23_WS,96877,2024-07-23,WS,71,24717,0.0,24,2024,7
96877_2024-07-30_WS,96877,2024-07-30,WS,71,24717,0.0,24,2024,7
96877_2024-08-06_WS,96877,2024-08-06,WS,63,26217,8.0,25,2024,8
96877_2024-08-13_WS,96877,2024-08-13,WS,61,26217,2.0,25,2024,8
96877_2024-08-20_WS,96877,2024-08-20,WS,61,26217,0.0,25,2024,8
96877_2024-08-27_WS,96877,2024-08-27,WS,56,28337,5.0,25,2024,8
96877_2024-09-03_WS,96877,2024-09-03,WS,58,28337,2.0,26,2024,9
96877_2024-09-10_WS,96877,2024-09-10,WS,60,28337,2.0,26,2024,9
96877_2024-09-17_WS,96877,2024-09-17,WS,60,28337,0.0,26,2024,9
96877_2024-09-24_WS,96877,2024-09-24,WS,58,29417,2.0,27,2024,9
96877_2024-10-01_WS,96877,2024-10-01,WS,58,29417,0.0,28,2024,10
96877_2024-10-08_WS,96877,2024-10-08,WS,58,29417,0.0,28,2024,10
96877_2024-10-15_WS,96877,2024-10-15,WS,58,28037,0.0,28,2024,10
96877_2024-10-22_WS,96877,2024-10-22,WS,58,28037,0.0,27,2024,10
96877_2024-10-29_WS,96877,2024-10-29,WS,57,28037,1.0,27,2024,10
96877_2024-11-05_WS,96877,2024-11-05,WS,58,28567,1.0,27,2024,11
96877_2024-11-12_WS,96877,2024-11-12,WS,58,28567,0.0,27,2024,11
96877_2024-11-19_WS,96877,2024-11-19,WS,59,28567,1.0,27,2024,11
96877_2024-11-26_WS,96877,2024-11-26,WS,59,28567,0.0,27,2024,11
96877_94032_2024-05-21_WD,96877_94032,2024-05-21,WD,95,16260,20.0,8,2024,5
96877_94032_2024-05-28_WD,96877_94032,2024-05-28,WD,85,18480,10.0,9,2024,5
96877_94032_2024-06-04_WD,96877_94032,2024-06-04,WD,68,22800,17.0,10,2024,6
96877_94032_2024-06-11_WD,96877_94032,2024-06-11,WD,56,25800,12.0,11,2024,6
96877_94032_2024-06-18_WD,96877_94032,2024-06-18,WD,48,29920,8.0,12,2024,6
96877_94032_2024-06-25_WD,96877_94032,2024-06-25,WD,47,29920,1.0,12,2024,6
96877_94032_2024-07-02_WD,96877_94032,2024-07-02,WD,44,32100,3.0,13,2024,7
96877_94032_2024-07-09_WD,96877_94032,2024-07-09,WD,45,32650,1.0,14,2024,7
96877_94032_2024-07-16_WD,96877_94032,2024-07-16,WD,45,32650,0.0,14,2024,7
96877_94032_2024-07-23_WD,96877_94032,2024-07-23,WD,45,32650,0.0,14,2024,7
96877_94032_2024-07-30_WD,96877_94032,2024-07-30,WD,45,32650,0.0,14,2024,7
96877_94032_2024-08-06_WD,96877_94032,2024-08-06,WD,45,32650,0.0,14,2024,8
96877_94032_2024-08-13_WD,96877_94032,2024-08-13,WD,44,32650,1.0,14,2024,8
96877_94032_2024-08-20_WD,96877_94032,2024-08-20,WD,44,32650,0.0,14,2024,8
96877_94032_2024-08-27_WD,96877_94032,2024-08-27,WD,44,33110,0.0,15,2024,8
96877_94032_2024-09-03_WD,96877_94032,2024-09-03,WD,44,33110,0.0,16,2024,9
96877_94032_2024-09-10_WD,96877_94032,2024-09-10,WD,43,33110,1.0,16,2024,9
96877_94032_2024-09-17_WD,96877_94032,2024-09-17,WD,43,33110,0.0,17,2024,9
96877_94032_2024-09-24_WD,96877_94032,2024-09-24,WD,39,36290,4.0,18,2024,9
96877_94032_2024-10-01_WD,96877_94032,2024-10-01,WD,38,36290,1.0,19,2024,10
96877_94032_2024-10-08_WD,96877_94032,2024-10-08,WD,38,36290,0.0,19,2024,10
96877_94032_2024-10-15_WD,96877_94032,2024-10-15,WD,36,37470,2.0,20,2024,10
96877_94032_2024-10-22_WD,96877_94032,2024-10-22,WD,32,39130,4.0,21,2024,10
96877_94032_2024-10-29_WD,96877_94032,2024-10-29,WD,32,39130,0.0,21,2024,10
96877_94032_2024-11-05_WD,96877_94032,2024-11-05,WD,29,42280,3.0,22,2024,11
96877_94032_2024-11-12_WD,96877_94032,2024-11-12,WD,27,42280,2.0,22,2024,11
96877_94032_2024-11-19_WD,96877_94032,2024-11-19,WD,27,42280,0.0,22,2024,11
96877_94032_2024-11-26_WD,96877_94032,2024-11-26,WD,26,42280,1.0,22,2024,11
96973_69009_2023-11-07_WD,96973_69009,2023-11-07,WD,90,14600,18.0,6,2023,11
96973_69009_2023-11-14_WD,96973_69009,2023-11-14,WD,70,19500,20.0,7,2023,11
96973_69009_2023-11-21_WD,96973_69009,2023-11-21,WD,65,21700,5.0,8,2023,11
96973_69009_2023-11-28_WD,96973_69009,2023-11-28,WD,66,21700,1.0,8,2023,11
96973_69009_2023-12-05_WD,96973_69009,2023-12-05,WD,67,21700,1.0,8,2023,12
96973_69009_2023-12-12_WD,96973_69009,2023-12-12,WD,69,21700,2.0,8,2023,12
96973_69009_2023-12-19_WD,96973_69009,2023-12-19,WD,69,21700,0.0,8,2023,12
96973_69009_2023-12-26_WD,96973_69009,2023-12-26,WD,69,21700,0.0,8,2023,12
96973_69009_2024-01-02_WD,96973_69009,2024-01-02,WD,69,21700,0.0,8,2024,1
96973_69009_2024-01-09_WD,96973_69009,2024-01-09,WD,69,21700,0.0,8,2024,1
96973_69009_2024-01-16_WD,96973_69009,2024-01-16,WD,68,21700,1.0,8,2024,1
96973_69009_2024-01-23_WD,96973_69009,2024-01-23,WD,68,21700,0.0,8,2024,1
96973_69009_2024-01-30_WD,96973_69009,2024-01-30,WD,68,21700,0.0,8,2024,1
96973_69009_2024-02-06_WD,96973_69009,2024-02-06,WD,59,24450,9.0,9,2024,2
96973_69009_2024-02-13_WD,96973_69009,2024-02-13,WD,60,24450,1.0,9,2024,2
96973_69009_2024-02-20_WD,96973_69009,2024-02-20,WD,63,24450,3.0,9,2024,2
96973_69009_2024-02-27_WD,96973_69009,2024-02-27,WD,63,24450,0.0,9,2024,2
96973_69009_2024-03-05_WD,96973_69009,2024-03-05,WD,55,26120,8.0,10,2024,3
96973_69009_2024-03-12_WD,96973_69009,2024-03-12,WD,55,26120,0.0,11,2024,3
96973_69009_2024-03-19_WD,96973_69009,2024-03-19,WD,50,27950,5.0,12,2024,3
96973_69009_2024-03-26_WD,96973_69009,2024-03-26,WD,46,30660,4.0,13,2024,3
96973_69009_2024-04-02_WD,96973_69009,2024-04-02,WD,47,30660,1.0,14,2024,4
96973_69009_2024-04-09_WD,96973_69009,2024-04-09,WD,47,30660,0.0,14,2024,4
96973_69009_2024-04-16_WD,96973_69009,2024-04-16,WD,46,30660,1.0,14,2024,4
96973_69009_2024-04-23_WD,96973_69009,2024-04-23,WD,46,30660,0.0,14,2024,4
96973_69009_2024-04-30_WD,96973_69009,2024-04-30,WD,46,30660,0.0,14,2024,4
96973_69009_2024-05-07_WD,96973_69009,2024-05-07,WD,46,30660,0.0,14,2024,5
96973_69009_2024-05-14_WD,96973_69009,2024-05-14,WD,46,30660,0.0,14,2024,5
96973_69009_2024-05-21_WD,96973_69009,2024-05-21,WD,46,30660,0.0,14,2024,5
96973_69009_2024-05-28_WD,96973_69009,2024-05-28,WD,44,32590,2.0,15,2024,5
96973_69009_2024-06-04_WD,96973_69009,2024-06-04,WD,44,33140,0.0,16,2024,6
96973_69009_2024-06-11_WD,96973_69009,2024-06-11,WD,44,33140,0.0,16,2024,6
96973_69009_2024-06-18_WD,96973_69009,2024-06-18,WD,44,33140,0.0,16,2024,6
96973_69009_2024-06-25_WD,96973_69009,2024-06-25,WD,45,31400,1.0,16,2024,6
96973_69009_2024-07-02_WD,96973_69009,2024-07-02,WD,45,31400,0.0,16,2024,7
96973_69009_2024-07-09_WD,96973_69009,2024-07-09,WD,39,37090,6.0,17,2024,7
96973_69009_2024-07-16_WD,96973_69009,2024-07-16,WD,39,37090,0.0,17,2024,7
96973_69009_2024-07-23_WD,96973_69009,2024-07-23,WD,39,37090,0.0,17,2024,7
96973_69009_2024-07-30_WD,96973_69009,2024-07-30,WD,39,37090,0.0,17,2024,7
96973_69009_2024-08-06_WD,96973_69009,2024-08-06,WD,39,37090,0.0,17,2024,8
96973_69009_2024-08-13_WD,96973_69009,2024-08-13,WD,38,37090,1.0,17,2024,8
96973_69009_2024-08-20_WD,96973_69009,2024-08-20,WD,38,37090,0.0,17,2024,8
96973_69009_2024-08-27_WD,96973_69009,2024-08-27,WD,38,37550,0.0,18,2024,8
96973_69009_2024-09-03_WD,96973_69009,2024-09-03,WD,34,39930,4.0,18,2024,9
96973_69009_2024-09-10_WD,96973_69009,2024-09-10,WD,34,39930,0.0,19,2024,9
96973_69009_2024-09-17_WD,96973_69009,2024-09-17,WD,34,39930,0.0,19,2024,9
96973_69009_2024-09-24_WD,96973_69009,2024-09-24,WD,34,40570,0.0,19,2024,9
96973_69009_2024-10-01_WD,96973_69009,2024-10-01,WD,31,41670,3.0,20,2024,10
96973_69009_2024-10-08_WD,96973_69009,2024-10-08,WD,29,41670,0.0,20,2024,10
96973_69009_2024-10-15_WD,96973_69009,2024-10-15,WD,29,42270,0.0,20,2024,10
96973_69009_2024-10-22_WD,96973_69009,2024-10-22,WD,27,43240,2.0,19,2024,10
96973_69009_2024-10-29_WD,96973_69009,2024-10-29,WD,27,43240,0.0,19,2024,10
96973_69009_2024-11-05_WD,96973_69009,2024-11-05,WD,27,43240,0.0,19,2024,11
96973_69009_2024-11-12_WD,96973_69009,2024-11-12,WD,29,41090,2.0,19,2024,11
96973_69009_2024-11-19_WD,96973_69009,2024-11-19,WD,29,41940,0.0,20,2024,11
96973_69009_2024-11-26_WD,96973_69009,2024-11-26,WD,28,41940,1.0,21,2024,11
96973_77386_2023-10-24_WD,96973_77386,2023-10-24,WD,60,22630,0.0,11,2023,10
96973_77386_2023-10-31_WD,96973_77386,2023-10-31,WD,60,22630,0.0,11,2023,10
96973_77386_2023-11-07_WD,96973_77386,2023-11-07,WD,59,22630,1.0,11,2023,11
96973_77386_2023-11-14_WD,96973_77386,2023-11-14,WD,61,22630,2.0,11,2023,11
96973_77386_2023-11-21_WD,96973_77386,2023-11-21,WD,63,22630,2.0,11,2023,11
96973_77386_2023-11-28_WD,96973_77386,2023-11-28,WD,63,22630,0.0,11,2023,11
96973_77386_2023-12-05_WD,96973_77386,2023-12-05,WD,64,22630,1.0,11,2023,12
96973_77386_2023-12-12_WD,96973_77386,2023-12-12,WD,65,22630,1.0,11,2023,12
96973_77386_2023-12-19_WD,96973_77386,2023-12-19,WD,66,22630,1.0,11,2023,12
96973_77386_2023-12-26_WD,96973_77386,2023-12-26,WD,66,22630,0.0,11,2023,12
96973_77386_2024-01-02_WD,96973_77386,2024-01-02,WD,66,22630,0.0,11,2024,1
96973_77386_2024-01-09_WD,96973_77386,2024-01-09,WD,66,22630,0.0,11,2024,1
96973_77386_2024-01-16_WD,96973_77386,2024-01-16,WD,64,22630,2.0,11,2024,1
96973_77386_2024-01-23_WD,96973_77386,2024-01-23,WD,64,22630,0.0,11,2024,1
96973_77386_2024-01-30_WD,96973_77386,2024-01-30,WD,64,22630,0.0,11,2024,1
96973_77386_2024-02-06_WD,96973_77386,2024-02-06,WD,66,22630,2.0,11,2024,2
96973_77386_2024-02-13_WD,96973_77386,2024-02-13,WD,66,22630,0.0,11,2024,2
96973_77386_2024-02-20_WD,96973_77386,2024-02-20,WD,66,22630,0.0,11,2024,2
96973_77386_2024-02-27_WD,96973_77386,2024-02-27,WD,66,22630,0.0,11,2024,2
96973_77386_2024-03-05_WD,96973_77386,2024-03-05,WD,65,22630,1.0,11,2024,3
96973_77386_2024-03-12_WD,96973_77386,2024-03-12,WD,66,22630,1.0,11,2024,3
96973_77386_2024-03-19_WD,96973_77386,2024-03-19,WD,86,16940,20.0,9,2024,3
96973_77386_2024-03-26_WD,96973_77386,2024-03-26,WD,92,15420,6.0,8,2024,3
96973_77386_2024-04-02_WD,96973_77386,2024-04-02,WD,100,14760,8.0,7,2024,4
96973_77386_2024-04-09_WD,96973_77386,2024-04-09,WD,100,14760,0.0,7,2024,4
97030_2023-10-24_MS,97030,2023-10-24,MS,31,39630,0.0,19,2023,10
97030_2023-10-31_MS,97030,2023-10-31,MS,31,39630,0.0,20,2023,10
97030_2023-11-07_MS,97030,2023-11-07,MS,31,39630,0.0,20,2023,11
97030_2023-11-14_MS,97030,2023-11-14,MS,31,39630,0.0,20,2023,11
97030_2023-11-21_MS,97030,2023-11-21,MS,32,38380,1.0,20,2023,11
97030_2023-11-28_MS,97030,2023-11-28,MS,33,39950,1.0,21,2023,11
97030_2023-12-05_MS,97030,2023-12-05,MS,33,39950,0.0,20,2023,12
97030_2023-12-12_MS,97030,2023-12-12,MS,32,39950,1.0,20,2023,12
97030_2023-12-19_MS,97030,2023-12-19,MS,32,39950,0.0,20,2023,12
97030_2023-12-26_MS,97030,2023-12-26,MS,32,39950,0.0,20,2023,12
97030_2024-01-02_MS,97030,2024-01-02,MS,32,39950,0.0,20,2024,1
97030_2024-01-09_MS,97030,2024-01-09,MS,32,39950,0.0,20,2024,1
97030_2024-01-16_MS,97030,2024-01-16,MS,32,40200,0.0,20,2024,1
97030_2024-01-23_MS,97030,2024-01-23,MS,32,40200,0.0,21,2024,1
97030_2024-01-30_MS,97030,2024-01-30,MS,34,40200,2.0,22,2024,1
97030_2024-02-06_MS,97030,2024-02-06,MS,34,40200,0.0,21,2024,2
97030_2024-02-13_MS,97030,2024-02-13,MS,34,40200,0.0,21,2024,2
97030_2024-02-20_MS,97030,2024-02-20,MS,33,41540,1.0,22,2024,2
97030_2024-02-27_MS,97030,2024-02-27,MS,33,41540,0.0,22,2024,2
97030_2024-03-05_MS,97030,2024-03-05,MS,33,41540,0.0,22,2024,3
97030_2024-03-12_MS,97030,2024-03-12,MS,33,42860,0.0,23,2024,3
97030_2024-03-19_MS,97030,2024-03-19,MS,35,39910,2.0,23,2024,3
97030_2024-03-26_MS,97030,2024-03-26,MS,34,40760,1.0,23,2024,3
97030_2024-04-02_MS,97030,2024-04-02,MS,35,39910,1.0,22,2024,4
97030_2024-04-09_MS,97030,2024-04-09,MS,35,39910,0.0,22,2024,4
97030_2024-04-16_MS,97030,2024-04-16,MS,34,40510,1.0,23,2024,4
97030_2024-04-23_MS,97030,2024-04-23,MS,34,40510,0.0,23,2024,4
97030_2024-04-30_MS,97030,2024-04-30,MS,34,40510,0.0,23,2024,4
97030_2024-05-07_MS,97030,2024-05-07,MS,35,40510,1.0,23,2024,5
97030_2024-05-14_MS,97030,2024-05-14,MS,35,40510,0.0,23,2024,5
97030_2024-05-21_MS,97030,2024-05-21,MS,35,39910,0.0,23,2024,5
97030_2024-05-28_MS,97030,2024-05-28,MS,35,39910,0.0,23,2024,5
97030_2024-06-04_MS,97030,2024-06-04,MS,35,39910,0.0,24,2024,6
97030_2024-06-11_MS,97030,2024-06-11,MS,36,39910,1.0,24,2024,6
97030_2024-06-18_MS,97030,2024-06-18,MS,36,39910,0.0,23,2024,6
97030_2024-06-25_MS,97030,2024-06-25,MS,36,39910,0.0,23,2024,6
97030_2024-07-02_MS,97030,2024-07-02,MS,36,39910,0.0,22,2024,7
97030_2024-07-09_MS,97030,2024-07-09,MS,39,37870,3.0,21,2024,7
97030_2024-07-16_MS,97030,2024-07-16,MS,39,37870,0.0,21,2024,7
97030_2024-07-23_MS,97030,2024-07-23,MS,39,37870,0.0,21,2024,7
97030_2024-07-30_MS,97030,2024-07-30,MS,39,37870,0.0,21,2024,7
97030_2024-08-06_MS,97030,2024-08-06,MS,39,37870,0.0,21,2024,8
97030_2024-08-13_MS,97030,2024-08-13,MS,39,37870,0.0,21,2024,8
97030_2024-08-20_MS,97030,2024-08-20,MS,39,37870,0.0,21,2024,8
97030_2024-08-27_MS,97030,2024-08-27,MS,40,37870,1.0,21,2024,8
97030_2024-09-03_MS,97030,2024-09-03,MS,39,37870,1.0,21,2024,9
97030_2024-09-10_MS,97030,2024-09-10,MS,39,37670,0.0,20,2024,9
97030_2024-09-17_MS,97030,2024-09-17,MS,42,35380,3.0,19,2024,9
97030_2024-09-24_MS,97030,2024-09-24,MS,42,35380,0.0,19,2024,9
97030_2024-10-01_MS,97030,2024-10-01,MS,43,35380,1.0,19,2024,10
97030_2024-10-08_MS,97030,2024-10-08,MS,43,35380,0.0,19,2024,10
97030_2024-10-15_MS,97030,2024-10-15,MS,42,35380,1.0,18,2024,10
97030_2024-10-22_MS,97030,2024-10-22,MS,42,35380,0.0,17,2024,10
97030_2024-10-29_MS,97030,2024-10-29,MS,42,35380,0.0,16,2024,10
97030_2024-11-05_MS,97030,2024-11-05,MS,43,35290,1.0,15,2024,11
97030_2024-11-12_MS,97030,2024-11-12,MS,44,35290,1.0,15,2024,11
97030_2024-11-19_MS,97030,2024-11-19,MS,44,35290,0.0,14,2024,11
97030_2024-11-26_MS,97030,2024-11-26,MS,45,33630,1.0,13,2024,11
